title,Lrytas.lt,PildykLT,AntanasJ,Bernužėliai,Vu Records,PROTO INDUSTRIJA,Lietuviški filmukai vaikams,Rokas Yan,Bičiuliai,Šeškės,Mrs K Bakes And Cakes,HIPARIKAI,Važiuojam AUTO,15min,Miuziklas „Kakės Makės gimtadienis“,NeRedaguota,Judzikas,Negyvas Eteris,Delfi,Camiworld,Fuxeris,LuLu Vaikai,Smurfai • Lietuvių,Gazas Dugnas TV,KITOKS PASAULIS,cheska,Alfa TV,Rolandas,Martas Tankevičius,Mainexas,Autoplius.lt,Skirmantas Malinauskas,autodoc.LT,Dainius Sinkevičius,LRT VAIKAI,Vikkyxo,Ausrine Gerikiene,KONTRA,EnoxsPC,Stanislavas Stavickis (Stano),Mantas Stonkus,TIKRA RIDA,Augustas Šuliauskas,Delfi Video,Twisteris,BasketNews․LT,"O, Dangau!",Andrius Talzunas,Radijo stotis M-1,Atviras Seimas,SelMusic,Lithuania Explained,Ilja Laurs,Jovani,Mantas Bartuševičius,Skoniu parkas,LNK Televizija,Saulius Prūsaitis oficialus kanalas,Artur Lebedenko Swan,DŽINGLAI,Įdomioji Dokumentika,Kiemo draugai,OpenPlay,Žaidimų Balsas,Dividendų Eksperimentas,Munis,Enoxas,Žinių radijas,TV3 Televizija,Martynas Kavaliauskas,Kūrybinis Potencialas,LaisvėsTV,KARALIAI Official,PonasAkiniuotis,A Team Comedy,Kitokie pasikalbėjimai,DamagePlanas,Radvis,Telia Lietuva,2Kvėpavimas,Betsafe-LKL TV,OpTV,Gintaras Pociūnas,Diana ir draugai,BC WOLVES,Lietuvos nacionalinis radijas ir televizija,LaLand Music,Edvisss,Komentaras TV,Redakcija,ACME Film Lietuva,Emilis Jokūbas,maisto megeja,Natalija Bunke,Svarbeuse Dariti,Pralaužk Vieną Šaltą,Viktorija Rupeikytė - Victoria
Andrius Talzunas,0.0,0.07165801828514949,0.05341002465078061,0.0,0.0007147962830593281,0.0,0.0,0.006666666666666667,0.0,0.001292824822236587,0.0,0.004313443565780014,0.001010611419909045,0.0011242270938729624,0.0,0.0007442322004465393,0.0338577291381669,0.0033333333333333335,0.0032404406999351912,0.003886729594669628,0.017939518195797026,0.0,0.0,0.0033259423503325942,0.000482392667631452,0.016981132075471698,0.0003485535029627048,0.005672339005672339,0.05037206639954207,0.0,0.001367053998632946,0.0014297969688304261,0.0,0.0030877812086457872,0.0,0.0027247956403269754,0.0,0.0030193236714975845,0.013807753584705257,0.0006788866259334691,0.0056625141562853904,0.004441624365482234,0.0016891891891891893,0.0013885031935573452,0.0,0.0033456005352960855,0.0006459948320413437,1.0,0.0014265335235378032,0.0,0.00199501246882793,0.000777000777000777,0.0,0.006508422664624809,0.004790419161676647,0.0,0.004576659038901602,0.000641025641025641,0.0009231905465288035,0.0,0.006010928961748634,0.004076086956521739,0.00895638629283489,0.0023720772619451034,0.0006169031462060457,0.0011594202898550724,0.02205258693808312,0.0011135857461024498,0.0002888920988010978,0.0011750881316098707,0.0039198606271777,0.0006101281269066504,0.0,0.011920529801324504,0.004825922095829024,0.007869425823375109,0.00812536273940801,0.005497861942577886,0.0,0.0019071837253655435,0.0020876826722338203,0.00020048115477145148,0.0013679890560875513,0.03169958546695928,0.0007342143906020558,0.00045871559633027525,0.0025,0.028626775721050365,0.00015008254539996998,0.0003575259206292456,0.0,0.009600960096009602,0.0,0.009220839096357769,0.009955201592832254,0.0031189083820662767,0.0
Radijo stotis M-1,0.0,0.0009337068160597573,0.0037509377344336083,0.0034965034965034965,0.004366812227074236,0.002430133657351154,0.0,0.005324813631522897,0.004484304932735426,0.005305039787798408,0.0,0.005572755417956657,0.0012345679012345679,0.0011996161228406909,0.0,0.0013986013986013986,0.0,0.0028328611898017,0.0024697456162015314,0.006309148264984227,0.0,0.0,0.0,0.0025957170668397143,0.0011074197120708748,0.0044943820224719105,0.0005885815185403178,0.003810560696788242,0.0008006405124099279,0.0,0.003401360544217687,0.001287001287001287,0.0,0.0036363636363636364,0.0,0.006666666666666667,0.0,0.0020408163265306124,0.0,0.006622516556291391,0.007417397167902899,0.0015052684395383843,0.0008326394671107411,0.001644736842105263,0.0,0.0016597510373443983,0.0005189413596263622,0.0014265335235378032,1.0,0.0,0.0035885167464114833,0.0007429420505200594,0.002336448598130841,0.005513439007580979,0.007936507936507936,0.0,0.008605851979345954,0.0,0.0011775788977861517,0.0,0.0075075075075075074,0.0019138755980861245,0.0049504950495049506,0.002242152466367713,0.0,0.009057971014492754,0.0,0.0013114754098360656,0.0006955312119631368,0.001876172607879925,0.0008818342151675485,0.0003711952487008166,0.005063291139240506,0.0,0.004027617951668585,0.005714285714285714,0.0,0.004219409282700422,0.0,0.0024691358024691358,0.004016064257028112,0.00026191723415400735,0.0,0.0006538084341288003,0.0,0.0009900990099009901,0.0023094688221709007,0.00023849272597185786,0.0003641660597232338,0.0012300123001230013,0.0,0.002740977615349475,0.0,0.00691699604743083,0.0011655011655011655,0.00501432664756447,0.0
Atviras Seimas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SelMusic,0.0018656716417910447,0.0008639842014317452,0.007678132678132678,0.006772009029345372,0.006024096385542169,0.0063335679099225895,0.0,0.017739816031537452,0.0036319612590799033,0.015479876160990712,0.0,0.012721490231712857,0.00425531914893617,0.009507711810690893,0.0,0.006090487238979118,0.0008143322475570033,0.0083108248493663,0.010659251535163944,0.004038772213247173,0.0007042253521126761,0.0,0.0,0.009389671361502348,0.006,0.0009514747859181732,0.006110868616324749,0.0036885245901639345,0.0048543689320388345,0.0,0.007838745800671893,0.007806163828061638,0.0,0.01908169350029815,0.0,0.0011037527593818985,0.0,0.009208103130755065,0.0,0.008879023307436182,0.011078998073217727,0.001926040061633282,0.010061486864169928,0.007620941020543406,0.0,0.003694808793644929,0.008359872611464968,0.00199501246882793,0.0035885167464114833,0.0,1.0,0.0012139605462822458,0.001937984496124031,0.02330193356470005,0.010899182561307902,0.0,0.016211604095563138,0.017364657814096015,0.008305647840531562,0.0,0.007103393843725336,0.007931665649786455,0.02168431669188099,0.006307821698906644,0.0028462998102466793,0.006060606060606061,0.0005422993492407809,0.008514664143803218,0.004104831070413641,0.021524663677130046,0.008111239860950173,0.006717044500419815,0.012121212121212121,0.0,0.009450171821305841,0.01937984496124031,0.0008539709649871904,0.006517690875232775,0.0,0.00999000999000999,0.004447739065974796,0.0034021320027217057,0.0011135857461024498,0.00027285129604365623,0.0037735849056603774,0.008739076154806492,0.010700389105058366,0.00022244466688911134,0.0032900148050666227,0.006309148264984227,0.0,0.010465535907614579,0.0,0.021383647798742137,0.002053388090349076,0.008032128514056224,0.0167973124300112
Lithuania Explained,0.0037697052775873888,0.002414486921529175,0.0013647884577890426,0.0,0.0,0.0024412572474824534,0.0,0.001176470588235294,0.0,0.0010578279266572638,0.0,0.0029469548133595285,0.004915514592933948,0.014840881272949816,0.0,0.016418480336006108,0.002091078066914498,0.00599880023995201,0.01041169166109466,0.0009693053311793214,0.0003053435114503817,0.0,0.0,0.004262788365095286,0.0014885382554331646,0.0,0.005802707930367505,0.0013959981386691485,0.0026278552658176675,0.0,0.0014540167211922936,0.01114349391393794,0.0,0.0059271803556308214,0.0,0.0,0.0,0.0027183146449201497,0.0012519561815336462,0.000724112961622013,0.004318008636017272,0.0008984725965858042,0.006043956043956044,0.00865265760197775,0.00037965072133637056,0.007047118971949703,0.005730002292000917,0.000777000777000777,0.0007429420505200594,0.0,0.0012139605462822458,1.0,0.0010395010395010396,0.0017893660531697342,0.003041568097330179,0.0,0.0029634507737899243,0.000702000702000702,0.004039497307001795,0.0,0.0038473869830073742,0.00429553264604811,0.004399585921325052,0.004730368968779565,0.00034352456200618345,0.003659347970725216,0.0016242555495397943,0.008856275303643725,0.009585842448076688,0.0,0.008132361189007292,0.016576016576016577,0.00035014005602240897,0.0,0.008151522416686647,0.004017762740537111,0.0016545334215751159,0.001364256480218281,0.0,0.00034904013961605586,0.004694835680751174,0.0023946360153256703,0.0003632401017072285,0.0009064539521392314,0.0011320754716981133,0.005795421616922631,0.0010377032168799724,0.002309895592719209,0.003026481715006305,0.01691542288557214,0.0,0.0036653730056058647,0.0007668711656441718,0.0008630609896432681,0.0,0.003116073747078681,0.0
Ilja Laurs,0.0015082956259426848,0.0002598414966870209,0.0010460251046025104,0.002079002079002079,0.0,0.028225806451612902,0.0,0.001759014951627089,0.0,0.0,0.0,0.006640841173215274,0.003992015968063872,0.008543061648580005,0.0,0.013249420337860219,0.0,0.004294755877034358,0.005929332042594385,0.0024067388688327317,0.0,0.0,0.0,0.006362058993637941,0.007332722273143905,0.0,0.006372809346787042,0.0014734774066797642,0.001114413075780089,0.0,0.002044989775051125,0.0077183336857686614,0.0,0.003088803088803089,0.0,0.0,0.0,0.008823529411764706,0.0,0.0,0.005955926146515783,0.0009136592051164915,0.004313443565780014,0.011534025374855825,0.0,0.0027949690556997404,0.005208333333333333,0.0,0.002336448598130841,0.0,0.001937984496124031,0.0010395010395010396,1.0,0.004250151791135397,0.0028530670470756064,0.0,0.001282051282051282,0.0017094017094017094,0.013217866909753875,0.0,0.004640371229698376,0.004042037186742118,0.0012391573729863693,0.00354251012145749,0.030254777070063694,0.004005340453938585,0.0,0.014134275618374558,0.003880546650919521,0.004132231404958678,0.009870918754745633,0.006669069935111752,0.0,0.0,0.005702436495593572,0.0032323232323232323,0.0,0.0,0.0,0.0,0.0021208907741251328,0.004755944931163955,0.03382663847780127,0.0,0.002583979328165375,0.00667779632721202,0.0,0.0,0.0056567085027399685,0.016731734523145567,0.0,0.0033585222502099076,0.0029069767441860465,0.002477291494632535,0.0,0.0043997485857950975,0.0
Jovani,0.0,0.003218020917135961,0.011670124481327801,0.0073284477015323115,0.006224066390041493,0.007866273352999017,0.0,0.02263083451202263,0.006949270326615705,0.017766497461928935,0.0,0.01568627450980392,0.006923837784371909,0.011429642121041785,0.0,0.005904059040590406,0.002932551319648094,0.015775798069784706,0.018310626702997275,0.00431266846361186,0.0004901960784313725,0.0,0.0,0.01353823637028906,0.0018823529411764706,0.004204204204204204,0.0037748798901853123,0.008544199802826159,0.009758742206560044,0.0,0.003963011889035667,0.011686943193792508,0.0,0.012608695652173913,0.0,0.001968503937007874,0.0,0.007042253521126761,0.0015298317185109638,0.012582781456953643,0.02026266416510319,0.00561973150171714,0.009987515605493134,0.01020971302428256,0.0,0.010180240320427237,0.01025312399871836,0.006508422664624809,0.005513439007580979,0.0,0.02330193356470005,0.0017893660531697342,0.004250151791135397,1.0,0.012857977790765635,0.0,0.014565826330532213,0.013801756587202008,0.012199630314232901,0.0,0.009047365620010643,0.012929112795363353,0.02997275204359673,0.008704385671242048,0.002390914524805738,0.006779661016949152,0.003256003256003256,0.006583760058522311,0.006053617757278754,0.020301624129930394,0.012441012441012441,0.007923205850982782,0.012484394506866416,0.001265022137887413,0.01192504258943782,0.019738751814223514,0.0033594624860022394,0.010095011876484561,0.0,0.015566625155666251,0.0030472320975114273,0.0017874875868917578,0.0033025099075297227,0.0023386342376052385,0.0007057163020465773,0.007207207207207207,0.02029520295202952,0.0015628255886643051,0.0016398330351818724,0.0067043048694424845,0.0,0.014535746069415604,0.0,0.036011080332409975,0.0048216007714561235,0.014280200694712466,0.009247027741083224
Mantas Bartuševičius,0.0,0.001932242689681824,0.006482429205049471,0.0,0.00398406374501992,0.014773776546629732,0.0,0.008278145695364239,0.0,0.0061633281972265025,0.0,0.04515418502202643,0.008364312267657992,0.009305492510213346,0.0,0.005124919923126201,0.00235626767200754,0.02819463392451114,0.01352657004830918,0.008849557522123894,0.001838235294117647,0.0,0.0,0.012242626599888704,0.005977796754910333,0.004178272980501393,0.007656967840735069,0.009051929490233444,0.008360596146855689,0.0,0.012455516014234875,0.009771986970684038,0.0,0.014727540500736377,0.0,0.0017391304347826088,0.0,0.01593625498007968,0.0009881422924901185,0.006968641114982578,0.030903790087463558,0.007545494895694629,0.011651816312542838,0.008559732043170823,0.0,0.01009701049297169,0.010555300596603947,0.004790419161676647,0.007936507936507936,0.0,0.010899182561307902,0.003041568097330179,0.0028530670470756064,0.012857977790765635,1.0,0.0,0.03739445114595899,0.010638297872340425,0.006898086337338674,0.0,0.008537886872998933,0.05934242181234964,0.010131108462455305,0.015263417035942885,0.001379310344827586,0.03615960099750624,0.0013227513227513227,0.00952914798206278,0.0038295038295038295,0.0012391573729863693,0.023982558139534885,0.0146900752418488,0.0014925373134328358,0.001584786053882726,0.04883116883116883,0.027677496991576414,0.009603841536614645,0.006711409395973154,0.0,0.0029498525073746312,0.008866995073891626,0.0014680694886224615,0.0035335689045936395,0.00029994001199760045,0.00646551724137931,0.006264682850430697,0.005681818181818182,0.0017347056782699203,0.0019107173875282265,0.017112299465240642,0.0,0.03132832080200501,0.0,0.01015625,0.00800711743772242,0.05671077504725898,0.0
Skoniu parkas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LNK Televizija,0.0,0.0035769034236075624,0.013386880856760375,0.0,0.0017211703958691911,0.006843455945252352,0.0,0.013291634089132134,0.0,0.004120879120879121,0.0,0.040547656661400734,0.008673026886383347,0.009368726299353113,0.0,0.0024937655860349127,0.0036413290851160674,0.029082774049217,0.014857416726575605,0.015384615384615385,0.000856898029134533,0.0,0.0,0.009579563597658328,0.00641025641025641,0.007566204287515763,0.007858546168958742,0.011049723756906077,0.007417873542917697,0.0,0.006220839813374806,0.00906155608790751,0.0,0.01818181818181818,0.0,0.0,0.0,0.023058252427184466,0.0,0.004594180704441042,0.02384914032168608,0.00556745182012848,0.0136986301369863,0.010511054729974628,0.0,0.006607073455110766,0.0101905183872397,0.004576659038901602,0.008605851979345954,0.0,0.016211604095563138,0.0029634507737899243,0.001282051282051282,0.014565826330532213,0.03739445114595899,0.0,1.0,0.008141112618724558,0.010316066725197541,0.0,0.007881773399014778,0.04014869888475837,0.010256410256410256,0.014218009478672985,0.0024937655860349127,0.02480270574971815,0.0025188916876574307,0.006966773847802787,0.003780407626561473,0.006818181818181818,0.019890260631001373,0.010381840577159952,0.004021447721179625,0.0014104372355430183,0.035555555555555556,0.03529411764705882,0.0065717415115005475,0.0036363636363636364,0.0,0.001321003963011889,0.006392694063926941,0.0026442307692307694,0.003105590062111801,0.0026439482961222094,0.001838235294117647,0.010378057820607857,0.01288659793814433,0.0017191977077363897,0.0022286987827875877,0.009688934217236104,0.0,0.03578690524603497,0.0,0.012555391432791729,0.0074875207986688855,0.0427807486631016,0.0015290519877675841
Saulius Prūsaitis oficialus kanalas,0.003205128205128205,0.0010453416960669018,0.001768033946251768,0.01834862385321101,0.018421052631578946,0.006147540983606557,0.0,0.01756007393715342,0.016,0.019011406844106463,0.0,0.005079006772009029,0.0031088082901554403,0.004407330085826954,0.0,0.00232249502322495,0.00099601593625498,0.004103031684522453,0.0060790273556231,0.0025220680958385876,0.0,0.0,0.0,0.0029463759575721863,0.005687203791469194,0.0,0.005958829902491874,0.0015015015015015015,0.002263296869105998,0.0,0.0,0.0032762629465229337,0.0,0.006384676775738229,0.0,0.002183406113537118,0.0,0.007776049766718507,0.0011173184357541898,0.029017857142857144,0.007936507936507936,0.0009298000929800093,0.003692762186115214,0.005428460643660334,0.0,0.0020100502512562816,0.002886002886002886,0.000641025641025641,0.0,0.0,0.017364657814096015,0.000702000702000702,0.0017094017094017094,0.013801756587202008,0.010638297872340425,0.0,0.008141112618724558,1.0,0.004100227790432802,0.0,0.0036363636363636364,0.002497918401332223,0.01348747591522158,0.0020607934054611026,0.0032948929159802307,0.004219409282700422,0.0007163323782234957,0.005973715651135006,0.0035647598030894585,0.016176470588235296,0.006230529595015576,0.00470929179496468,0.01838235294117647,0.0,0.006349206349206349,0.010330578512396695,0.0,0.0,0.0,0.014414414414414415,0.00331858407079646,0.0025214321734745334,0.0,0.0009331259720062209,0.0,0.007765314926660914,0.010256410256410256,0.00035120580660266915,0.001950354609929078,0.005067567567567568,0.0,0.0055579307396323215,0.0,0.019064124783362217,0.0,0.0064516129032258064,0.008771929824561403
Artur Lebedenko Swan,0.0047032474804031355,0.002610738839091463,0.010264150943396227,0.00046490004649000463,0.00023551577955723034,0.020012639561828523,0.0,0.00812842918106076,0.0002358490566037736,0.004340872743888508,0.000711068973690448,0.023589185265831973,0.007933194154488519,0.03422149261270362,0.0,0.030707010185739965,0.001364721937905152,0.0480598529038803,0.06840993132593766,0.010638297872340425,0.0006211180124223603,0.0,0.0,0.00980392156862745,0.013176858142886555,0.0008968609865470852,0.024184879971336438,0.007390855964248883,0.007731560228854183,0.0,0.004191895668374476,0.05001179523472517,0.0,0.015668385561285206,0.0,0.00395165039516504,0.0,0.011669658886894075,0.0002103049421661409,0.0016226240148354196,0.02206973293768546,0.003672174929060257,0.007334491410924532,0.03148976982097187,0.00047732696897374703,0.015849316641782473,0.015198087431693989,0.0009231905465288035,0.0011775788977861517,0.0,0.008305647840531562,0.004039497307001795,0.013217866909753875,0.012199630314232901,0.006898086337338674,0.0,0.010316066725197541,0.004100227790432802,1.0,0.0,0.007089151450053705,0.012395041983206718,0.008718234093860137,0.0078125,0.005399325084364455,0.010159010600706713,0.0001902587519025875,0.023822714681440444,0.028306850468273175,0.003970880211780278,0.012578616352201259,0.039447513812154694,0.0,0.0,0.022356281050390347,0.03022875816993464,0.0019672131147540984,0.001560410164957646,0.0,0.0013583880461851936,0.003790271636133923,0.02888655462184874,0.007713884992987377,0.0002826455624646693,0.0011890606420927466,0.016168148746968473,0.0031552851025467656,0.001533989988696916,0.032457663916630485,0.0272975432211101,0.0,0.017026850032743943,0.001201345506967804,0.00841009211053264,0.002055076037813399,0.023220690957145552,0.0009267840593141798
DŽINGLAI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Įdomioji Dokumentika,0.004434589800443459,0.004554079696394687,0.012687052700065062,0.0,0.004518072289156626,0.004777070063694267,0.0,0.002904865649963689,0.0015151515151515152,0.0049261083743842365,0.0,0.009799118079372856,0.01380991064175467,0.009636443276390714,0.0,0.010097919216646267,0.0043859649122807015,0.007310255858955063,0.008368694012258369,0.01606805293005671,0.0024,0.0,0.0,0.011224489795918367,0.028374233128834355,0.00683371298405467,0.00706880301602262,0.008399646330680813,0.009625300790649707,0.0,0.00411522633744856,0.009190417182982238,0.0,0.02052980132450331,0.0,0.0,0.0,0.004329004329004329,0.0034129692832764505,0.00816326530612245,0.00993723849372385,0.0037128712871287127,0.009236453201970444,0.010907811400422239,0.0016366612111292963,0.005346572465151804,0.006382978723404255,0.006010928961748634,0.0075075075075075074,0.0,0.007103393843725336,0.0038473869830073742,0.004640371229698376,0.009047365620010643,0.008537886872998933,0.0,0.007881773399014778,0.0036363636363636364,0.007089151450053705,0.0,1.0,0.0067842605156037995,0.007046070460704607,0.008155867693701857,0.003386004514672686,0.009137055837563452,0.0078125,0.01080802882141019,0.006174845628859279,0.004136504653567736,0.009633911368015413,0.009528759528759529,0.007246376811594203,0.0,0.014411901441190145,0.0126347082868822,0.013118062563067608,0.00772626931567329,0.0,0.0059665871121718375,0.005932203389830509,0.005671077504725898,0.0027434842249657062,0.002005156115726153,0.0031847133757961785,0.005555555555555556,0.0023014959723820483,0.0053542948279790385,0.005765643547566559,0.015240904621435595,0.0,0.011529592621060722,0.0,0.006219765031098825,0.006211180124223602,0.01043382756727073,0.0027100271002710027
Kiemo draugai,0.00078064012490242,0.002410509822827528,0.012478235635519443,0.0,0.0,0.009864364981504316,0.0,0.006876790830945559,0.0,0.006756756756756757,0.0,0.07451499118165784,0.004329004329004329,0.01568547565695661,0.0,0.006845564074479737,0.0030097817908201654,0.057901337792642144,0.02021932830705963,0.005544005544005544,0.001229256299938537,0.0,0.0,0.018134715025906734,0.004681100058513751,0.006389776357827476,0.004798080767692923,0.015284677111196026,0.00852359208523592,0.0,0.0054446460980036296,0.015306122448979591,0.0,0.013213530655391121,0.0,0.0008976660682226212,0.0,0.0171606864274571,0.0006447453255963894,0.0017937219730941704,0.049590536851683346,0.010795250089960417,0.016649848637739658,0.009947155735156978,0.0,0.02007233273056058,0.01895910780669145,0.004076086956521739,0.0019138755980861245,0.0,0.007931665649786455,0.00429553264604811,0.004042037186742118,0.012929112795363353,0.05934242181234964,0.0,0.04014869888475837,0.002497918401332223,0.012395041983206718,0.0,0.0067842605156037995,1.0,0.007668019846639603,0.03132434575733545,0.003968253968253968,0.03240391861341371,0.0014634146341463415,0.007318123116659492,0.003974319779883827,0.0029784065524944155,0.03232644409114997,0.020733914760572653,0.0016556291390728477,0.0008547008547008547,0.07978049810046434,0.045163464779238285,0.0072992700729927005,0.007818608287724784,0.0,0.0024671052631578946,0.007736943907156673,0.001080613788631943,0.004537205081669692,0.0005165289256198347,0.0009950248756218905,0.0077348066298342545,0.004025764895330112,0.001088020890001088,0.001588057805304113,0.020058503969912243,0.0,0.04698920988513749,0.0,0.005488474204171241,0.007836045810729355,0.07364341085271318,0.0
OpenPlay,0.0,0.007769016697588126,0.009143155694879833,0.0061433447098976105,0.009259259259259259,0.003491271820448878,0.0,0.03597472046669908,0.004985754985754986,0.023529411764705882,0.0,0.00933572710951526,0.002508780732563974,0.009796533534287867,0.0,0.005210918114143921,0.008291873963515755,0.013425321648331158,0.015164739253763911,0.007730535615681944,0.0009995002498750624,0.0,0.0,0.006261510128913444,0.0014367816091954023,0.003069367710251688,0.0038247566063977748,0.0029781601588352085,0.006552006552006552,0.0,0.003385240352064997,0.007757134648534764,0.0,0.007919049714034315,0.0,0.004045853000674309,0.0,0.005392450569203115,0.0036477331943720686,0.00675219446320054,0.01399394856278366,0.0018885741265344666,0.008868243243243243,0.006948304613674263,0.0,0.006357704534047181,0.006462035541195477,0.00895638629283489,0.0049504950495049506,0.0,0.02168431669188099,0.004399585921325052,0.0012391573729863693,0.02997275204359673,0.010131108462455305,0.0,0.010256410256410256,0.01348747591522158,0.008718234093860137,0.0,0.007046070460704607,0.007668019846639603,1.0,0.004388926401080351,0.0006105006105006105,0.008092485549132947,0.0024783147459727386,0.005930318754633061,0.004340277777777778,0.018343195266272188,0.006938421509106678,0.008742331288343558,0.013435700575815739,0.0006476683937823834,0.011034482758620689,0.014598540145985401,0.002285714285714286,0.005441354292623942,0.0,0.01207115628970775,0.006233766233766234,0.0014002800560112022,0.0006756756756756757,0.008068343616516375,0.0,0.016181229773462782,0.014392991239048811,0.0030379216425728056,0.0020998950052497373,0.007876834944504118,0.0,0.008348240906380441,0.0007485029940119761,0.027001862197392923,0.0009784735812133072,0.008566978193146417,0.010169491525423728
Žaidimų Balsas,0.0004945598417408506,0.0016587415680636957,0.00978753879207448,0.0,0.0005608524957936063,0.0071972904318374255,0.0,0.0036159100040176776,0.0,0.0025933609958506223,0.0,0.02947845804988662,0.004246284501061571,0.013628318584070797,0.0,0.007755474452554745,0.0023536334215945864,0.032200676036292473,0.01682085786375105,0.007352941176470588,0.0012674271229404308,0.0,0.0,0.01873767258382643,0.006139991813344249,0.020918367346938777,0.0012307692307692308,0.009806835066864784,0.011729473421512353,0.0,0.005437737901033171,0.016237402015677492,0.0,0.006818181818181818,0.0,0.0,0.0,0.007885657959586003,0.0,0.002157497303128371,0.018376211159371866,0.01053230856817535,0.011005135730007337,0.009359979762205919,0.0,0.024398073836276082,0.024418946749043838,0.0023720772619451034,0.002242152466367713,0.0,0.006307821698906644,0.004730368968779565,0.00354251012145749,0.008704385671242048,0.015263417035942885,0.0,0.014218009478672985,0.0020607934054611026,0.0078125,0.0,0.008155867693701857,0.03132434575733545,0.004388926401080351,1.0,0.003501750875437719,0.009082217973231358,0.0,0.010495244342407346,0.0038456256008790003,0.0014388489208633094,0.00976342470897484,0.0205761316872428,0.0005128205128205128,0.0,0.029971901342491416,0.02262443438914027,0.024142926122646065,0.004453240969816922,0.0,0.0015329586101175269,0.007874015748031496,0.0016778523489932886,0.0038022813688212928,0.00043355733795794494,0.0,0.004700352526439483,0.0025214321734745334,0.003330305782621859,0.0011363636363636363,0.01337579617834395,0.0,0.02347802347802348,0.0,0.006257332811888932,0.014291719209751997,0.03645285664213109,0.0
Dividendų Eksperimentas,0.0,0.00025906735751295336,0.0024246622791825423,0.001984126984126984,0.0,0.014591439688715954,0.0,0.0,0.0,0.0,0.0,0.002176278563656148,0.005865102639296188,0.00434583714547118,0.0,0.004235907461713913,0.0009666505558240696,0.0029193801931282283,0.003370245546461242,0.0,0.000968054211035818,0.0,0.0,0.008004574042309892,0.004476275738585497,0.007575757575757576,0.0031380753138075313,0.0038948393378773127,0.0025820730357801547,0.0,0.007858546168958742,0.003466022476630606,0.0,0.0015151515151515152,0.0,0.0,0.0,0.00424929178470255,0.0,0.005780346820809248,0.0029291154071470417,0.0022634676324128564,0.0035335689045936395,0.0037821482602118004,0.0,0.001786777843954735,0.0037418147801683817,0.0006169031462060457,0.0,0.0,0.0028462998102466793,0.00034352456200618345,0.030254777070063694,0.002390914524805738,0.001379310344827586,0.0,0.0024937655860349127,0.0032948929159802307,0.005399325084364455,0.0,0.003386004514672686,0.003968253968253968,0.0006105006105006105,0.003501750875437719,1.0,0.0038860103626943004,0.0006863417982155113,0.004605641911341394,0.0020130850528434826,0.0013315579227696406,0.0022222222222222222,0.004118173679498657,0.0,0.0017391304347826088,0.002041858090862685,0.0048115477145148355,0.0012755102040816326,0.0,0.0,0.0016051364365971107,0.001034126163391934,0.001240079365079365,0.0513347022587269,0.0006103143118706134,0.0024390243902439024,0.0024469820554649264,0.0015360983102918587,0.0003487155643380216,0.001226993865030675,0.004899292324442025,0.0,0.0037437603993344427,0.0,0.0008090614886731392,0.0009293680297397769,0.0024737167594310453,0.0019230769230769232
